timestamp,edge,lat,long,head,time,bitrate_p15,jitter_p15,lost_p15
1663856617.5,"(1800927805, 1800927808, 0)",40.643933333,-8.657355,217.29711390372384,14:23,4.52,2.734,15
1663856617.6,"(1800927805, 1800927808, 0)",40.643933333,-8.657355,217.29711390372384,14:23,2.43,2.461,22
1663856617.7,"(1800927805, 1800927808, 0)",40.643933333,-8.657355,217.29711390372384,14:23,4.98,1.61,12
1663856617.8,"(1800927805, 1800927808, 0)",40.643933333,-8.657355,217.29711390372384,14:23,6.02,1.535,10
1663856617.9,"(1800927805, 1800927808, 0)",40.643933333,-8.657355,217.29711390372384,14:23,3.36,3.146,3
1663856618.0,"(1800927805, 1800927808, 0)",40.643933333,-8.657355,55.17,14:23,3.01,2.746,0
1663856618.1,"(1800927805, 1800927808, 0)",40.643933703032076,-8.657354630078924,55.17,14:23,4.4,2.45,0
1663856618.2,"(1800927805, 1800927808, 0)",40.643934073064145,-8.657354260157843,55.17,14:23,1.62,4.035,6
1663856618.3,"(1800927805, 1800927808, 0)",40.64393444309621,-8.65735389023676,55.17,14:23,0.463,8.476,42
1663856618.4,"(1800927805, 1800927808, 0)",40.643934813128276,-8.65735352031567,55.17,14:23,2.9,2.658,21
1663856618.5,"(1800927808, 1800927805, 0)",40.64393518316035,-8.657353150394577,55.17,14:23,2.43,6.081,19
1663856618.6,"(1800927805, 1800927808, 0)",40.64393555319241,-8.657352780473481,55.17,14:23,2.9,4.945,19
1663856618.7,"(1800927808, 1800927805, 0)",40.64393592322447,-8.65735241055238,55.17,14:23,1.27,6.083,21
1663856618.8,"(1800927808, 1800927805, 0)",40.64393629325654,-8.657352040631274,55.17,14:23,1.39,8.198,36
1663856618.9,"(1800927805, 1800927808, 0)",40.6439366632886,-8.657351670710165,55.17,14:23,0.927,9.117,11
1663856619.0,"(1800927805, 1800927808, 0)",40.643936667,-8.657351667,55.17,14:23,1.97,10.954,26
1663856619.2,"(1800927808, 1800927805, 0)",40.643939256558546,-8.657349077219575,55.17,14:23,1.62,27.237,71
1663856619.3,"(1800927808, 1800927805, 0)",40.643940551337806,-8.657347782329285,55.17,14:23,2.43,10.778,4
1663856619.4,"(1800927805, 1800927808, 0)",40.64394184611703,-8.657346487438948,55.17,14:23,2.43,4.352,22
1663856619.5,"(1800927805, 1800927808, 0)",40.64394314089626,-8.65734519254856,55.17,14:23,1.74,3.122,11
1663856619.6,"(1800927805, 1800927808, 0)",40.643944435675465,-8.657343897658121,55.17,14:23,0.116,9.329,0
1663856619.7,"(1800927808, 1800927805, 0)",40.64394573045466,-8.657342602767631,55.17,14:23,0.232,13.287,0
1663856619.9,"(1800927808, 1800927805, 0)",40.64394832001301,-8.657340012986502,55.17,14:23,1.39,14.576,53
1663856620.0,"(1800927808, 1800927805, 0)",40.643948333,-8.65734,37.28882699441556,14:23,4.17,12.215,7
1663856620.0,"(1800927808, 1800927805, 0)",40.643948333,-8.65734,37.28882699441556,14:23,4.17,12.215,7
1663856620.0,"(1800927808, 1800927805, 0)",40.643948333,-8.65734,37.28882699441556,14:23,4.17,12.215,7
1663856620.0,"(1800927808, 1800927805, 0)",40.643948333,-8.65734,37.28882699441556,14:23,4.17,12.215,7
1663856620.1,"(1800927808, 1800927805, 0)",40.64394999781134,-8.657338520204805,37.28882699441556,14:23,0.232,16.522,50
1663856620.1,"(1800927808, 1800927805, 0)",40.64394999781134,-8.657338520204805,37.28882699441556,14:23,0.232,16.522,50
1663856620.2,"(1800927805, 1800927808, 0)",40.643951662622676,-8.657337040409534,37.28882699441556,14:23,0.116,21.986,0
1663856620.2,"(1800927805, 1800927808, 0)",40.643951662622676,-8.657337040409534,37.28882699441556,14:23,0.116,21.986,0
1663856620.3,"(1800927808, 1800927805, 0)",40.643953327433984,-8.657335560614191,37.28882699441556,14:23,0.232,22.161,0
1663856620.3,"(1800927808, 1800927805, 0)",40.643953327433984,-8.657335560614191,37.28882699441556,14:23,0.232,22.161,0
1663856621.4,"(1800927805, 1800927808, 0)",40.64397221199345,-8.65731630787797,37.29947328725035,14:23,0.116,50.894,98
1663856621.8,"(5244033276, 1800927808, 0)",40.64398109098598,-8.657305948753185,37.29947328725035,14:23,1.51,36.798,85
1663856621.9,"(1800927808, 5244033276, 0)",40.64398331073397,-8.657303358971557,37.29947328725035,14:23,2.66,20.594,34
1663856622.0,"(1800927808, 5244033276, 0)",40.643983333,-8.657303333,34.10050826395059,14:23,1.39,12.292,33
