timestamp,edge,lat,long,head,time,bitrate_cell,jitter_cell,lost_cell
1663855489.1,"(1799457856, 5244033276, 0)",40.64449611543997,-8.656524992246796,231.77257424285847,14:04,19.3,0.624,0
1663855489.2,"(1799457856, 5244033276, 0)",40.64449223087956,-8.656531651492818,231.77257424285847,14:04,21.8,0.559,0
1663855489.3,"(1799457856, 5244033276, 0)",40.64448834631876,-8.656538310738064,231.77257424285847,14:04,19.7,1.043,0
1663855489.4,"(1799457856, 5244033276, 0)",40.64448446175758,-8.656544969982535,231.77257424285847,14:04,20.0,0.616,0
1663855489.5,"(1799457856, 5244033276, 0)",40.64448057719602,-8.656551629226232,231.77257424285847,14:04,17.8,1.288,0
1663855489.6,"(1799457856, 5244033276, 0)",40.644476692634065,-8.656558288469153,231.77257424285847,14:04,19.6,0.622,0
1663855489.7,"(1799457856, 5244033276, 0)",40.64447280807175,-8.656564947711301,231.77257424285847,14:04,23.5,0.585,0
1663855489.8,"(5244033276, 1799457856, 0)",40.644468923509045,-8.65657160695267,231.77257424285847,14:04,19.7,0.593,0
1663855489.9,"(1799457856, 5244033276, 0)",40.64446503894595,-8.656578266193268,231.77257424285847,14:04,19.3,0.652,0
1663855490.0,"(5244033276, 1799457856, 0)",40.644465,-8.656578333,231.52905753850078,14:04,20.4,0.751,0
1663855490.1,"(5244033276, 1799457856, 0)",40.64446111544,-8.656584437309565,231.52905753850078,14:04,18.1,0.728,0
1663855490.2,"(5244033276, 1799457856, 0)",40.644457230879674,-8.65659054161842,231.52905753850078,14:04,22.4,0.53,0
1663855490.3,"(5244033276, 1799457856, 0)",40.64445334631905,-8.656596645926564,231.52905753850078,14:04,19.7,0.509,0
1663855490.4,"(1799457856, 5244033276, 0)",40.64444946175808,-8.656602750233999,231.52905753850078,14:04,18.4,0.514,0
1663855490.5,"(5244033276, 1799457856, 0)",40.6444455771968,-8.656608854540723,231.52905753850078,14:04,22.3,0.67,0
1663855490.6,"(5244033276, 1799457856, 0)",40.64444169263518,-8.656614958846735,231.52905753850078,14:04,20.0,0.496,0
1663855490.7,"(1799457856, 5244033276, 0)",40.64443780807326,-8.656621063152038,231.52905753850078,14:04,20.4,0.616,0
1663855490.8,"(1799457856, 5244033276, 0)",40.64443392351101,-8.656627167456628,231.52905753850078,14:04,17.7,0.549,0
1663855490.9,"(5244033276, 1799457856, 0)",40.64443003894844,-8.65663327176051,231.52905753850078,14:04,21.0,0.485,0
1663855491.0,"(5244033276, 1799457856, 0)",40.64443,-8.656633333,232.55437468482353,14:04,20.1,0.565,0
1663855491.1,"(5244033276, 1799457856, 0)",40.644426485361095,-8.656639067388294,232.55437468482353,14:04,20.4,0.705,0
1663855491.2,"(1799457856, 5244033276, 0)",40.644422970721926,-8.656644801775983,232.55437468482353,14:04,19.2,0.611,0
1663855491.3,"(1799457856, 5244033276, 0)",40.64441945608246,-8.656650536163069,232.55437468482353,14:04,20.3,0.48,0
1663855491.4,"(1800927808, 5244033276, 0)",40.644415941442716,-8.65665627054955,232.55437468482353,14:04,18.9,0.953,0
1663855491.5,"(1800927808, 5244033276, 0)",40.64441242680268,-8.656662004935427,232.55437468482353,14:04,17.5,0.956,0
1663855491.6,"(1800927808, 5244033276, 0)",40.64440891216236,-8.656667739320701,232.55437468482353,14:04,23.3,0.636,0
1663855491.7,"(1800927808, 5244033276, 0)",40.644405397521766,-8.656673473705371,232.55437468482353,14:04,21.2,0.576,0
1663855491.8,"(1800927808, 5244033276, 0)",40.644401882880885,-8.656679208089436,232.55437468482353,14:04,18.8,0.691,0
1663855491.9,"(1800927808, 5244033276, 0)",40.64439836823971,-8.656684942472898,232.55437468482353,14:04,19.4,0.86,0
1663855492.0,"(5244033276, 1800927808, 0)",40.644398333,-8.656685,230.1232700929705,14:04,20.1,0.867,0
1663855492.1,"(1800927808, 5244033276, 0)",40.64439463345605,-8.656690919293434,230.1232700929705,14:04,20.4,0.641,0
1663855492.2,"(1800927808, 5244033276, 0)",40.64439093391179,-8.656696838586209,230.1232700929705,14:04,20.6,0.574,0
1663855492.3,"(1800927808, 5244033276, 0)",40.64438723436724,-8.65670275787833,230.1232700929705,14:04,18.7,0.573,0
1663855492.4,"(1800927808, 5244033276, 0)",40.64438353482236,-8.656708677169794,230.1232700929705,14:04,21.8,0.69,0
1663855492.5,"(1800927808, 5244033276, 0)",40.644379835277206,-8.656714596460601,230.1232700929705,14:04,19.9,0.554,0
1663855492.6,"(1800927808, 5244033276, 0)",40.64437613573173,-8.656720515750752,230.1232700929705,14:04,18.8,0.546,0
1663855492.7,"(5244033276, 1800927808, 0)",40.64437243618597,-8.656726435040248,230.1232700929705,14:04,20.9,0.595,0
1663855492.8,"(1800927808, 5244033276, 0)",40.64436873663989,-8.656732354329087,230.1232700929705,14:04,20.7,0.574,0
1663855492.9,"(1800927808, 5244033276, 0)",40.64436503709353,-8.65673827361727,230.1232700929705,14:04,19.3,0.679,0
1663855493.0,"(5244033276, 1800927808, 0)",40.644365,-8.656738333,231.17834142830233,14:04,20.4,0.614,0
1663855493.1,"(1800927808, 5244033276, 0)",40.64436111543998,-8.656744807341711,231.17834142830233,14:04,19.8,0.647,0
1663855493.2,"(1800927808, 5244033276, 0)",40.64435723087959,-8.656751281682668,231.17834142830233,14:04,20.8,0.584,0
1663855493.3,"(1800927808, 5244033276, 0)",40.64435334631885,-8.656757756022873,231.17834142830233,14:04,18.1,0.791,0
1663855493.4,"(1800927808, 5244033276, 0)",40.64434946175774,-8.656764230362322,231.17834142830233,14:04,21.9,0.602,0
1663855493.5,"(1800927808, 5244033276, 0)",40.644345577196276,-8.65677070470102,231.17834142830233,14:04,17.5,0.661,0
1663855493.6,"(1800927808, 5244033276, 0)",40.64434169263444,-8.656777179038961,231.17834142830233,14:04,18.6,0.85,0
1663855493.7,"(5244033276, 1800927808, 0)",40.64433780807225,-8.65678365337615,231.17834142830233,14:04,22.0,0.465,0
1663855493.8,"(1800927808, 5244033276, 0)",40.644333923509706,-8.656790127712586,231.17834142830233,14:04,20.7,0.668,0
1663855493.9,"(5244033276, 1800927808, 0)",40.64433003894679,-8.656796602048269,231.17834142830233,14:04,20.7,0.733,0
1663855494.0,"(1800927808, 5244033276, 0)",40.64433,-8.656796667,230.63052284471019,14:04,18.9,0.596,0
1663855494.1,"(1800927808, 5244033276, 0)",40.644325930423925,-8.656803326246862,230.63052284471019,14:04,19.8,0.622,0
1663855494.2,"(5244033276, 1800927808, 0)",40.644321860847484,-8.656809985492913,230.63052284471019,14:04,21.4,0.574,0
1663855494.3,"(1800927808, 5244033276, 0)",40.64431779127065,-8.656816644738148,230.63052284471019,14:04,20.0,0.473,0
1663855494.4,"(1800927808, 5244033276, 0)",40.644313721693436,-8.656823303982575,230.63052284471019,14:04,19.8,0.638,0
1663855494.5,"(1800927808, 5244033276, 0)",40.64430965211584,-8.656829963226189,230.63052284471019,14:04,17.3,0.992,0
1663855494.6,"(1800927808, 5244033276, 0)",40.64430558253786,-8.65683662246899,230.63052284471019,14:04,22.8,0.951,0
1663855494.7,"(5244033276, 1800927808, 0)",40.6443015129595,-8.65684328171098,230.63052284471019,14:04,19.9,0.591,0
1663855494.8,"(1800927808, 5244033276, 0)",40.64429744338076,-8.656849940952158,230.63052284471019,14:04,20.8,0.568,0
1663855494.9,"(1800927808, 5244033276, 0)",40.644293373801645,-8.656856600192524,230.63052284471019,14:04,19.1,0.644,0
1663855495.0,"(1800927808, 5244033276, 0)",40.644293333,-8.656856667,231.77283921380752,14:04,19.5,0.738,0
1663855495.1,"(1800927808, 5244033276, 0)",40.64428907851886,-8.656863696168093,231.77283921380752,14:04,20.7,0.636,0
1663855495.2,"(1800927808, 5244033276, 0)",40.6442848240373,-8.656870725335292,231.77283921380752,14:04,18.4,0.79,0
1663855495.3,"(5244033276, 1800927808, 0)",40.64428056955531,-8.656877754501592,231.77283921380752,14:04,22.7,0.608,0
1663855495.4,"(5244033276, 1800927808, 0)",40.6442763150729,-8.656884783666998,231.77283921380752,14:04,17.6,0.856,0
1663855495.5,"(5244033276, 1800927808, 0)",40.644272060590055,-8.656891812831507,231.77283921380752,14:04,20.5,0.688,0
1663855495.6,"(1800927808, 5244033276, 0)",40.6442678061068,-8.656898841995119,231.77283921380752,14:04,20.3,0.726,0
1663855495.7,"(1800927808, 5244033276, 0)",40.6442635516231,-8.656905871157836,231.77283921380752,14:04,19.5,0.614,0
1663855495.8,"(1800927808, 5244033276, 0)",40.64425929713898,-8.656912900319655,231.77283921380752,14:04,20.3,0.831,0
1663855495.9,"(1800927808, 5244033276, 0)",40.644255042654436,-8.65691992948058,231.77283921380752,14:04,18.5,0.969,0
1663855496.0,"(5244033276, 1800927808, 0)",40.644255,-8.65692,231.26016651266693,14:04,20.3,0.616,0
1663855496.1,"(1800927808, 5244033276, 0)",40.64425074551885,-8.656927399200248,231.26016651266693,14:04,19.0,0.704,0
1663855496.2,"(1800927808, 5244033276, 0)",40.64424649103721,-8.656934798399552,231.26016651266693,14:04,21.9,0.908,0
1663855496.3,"(5244033276, 1800927808, 0)",40.64424223655511,-8.656942197597912,231.26016651266693,14:04,18.0,1.694,0
1663855496.4,"(5244033276, 1800927808, 0)",40.64423798207254,-8.656949596795329,231.26016651266693,14:04,21.7,0.562,0
1663855496.5,"(5244033276, 1800927808, 0)",40.64423372758947,-8.656956995991804,231.26016651266693,14:04,19.9,0.642,0
1663855496.6,"(1800927808, 5244033276, 0)",40.644229473105966,-8.656964395187334,231.26016651266693,14:04,20.0,0.729,0
1663855496.7,"(1800927808, 5244033276, 0)",40.64422521862197,-8.65697179438192,231.26016651266693,14:04,21.0,0.538,0
1663855496.8,"(1800927808, 5244033276, 0)",40.644220964137496,-8.656979193575566,231.26016651266693,14:04,17.3,0.838,0
1663855496.9,"(1800927808, 5244033276, 0)",40.64421670965256,-8.656986592768266,231.26016651266693,14:04,23.3,0.679,0
1663855497.0,"(1800927808, 5244033276, 0)",40.644216667,-8.656986667,231.52916077366814,14:04,19.5,0.672,0
1663855497.1,"(1800927808, 5244033276, 0)",40.6442122275028,-8.656994251105413,231.52916077366814,14:04,17.1,0.527,0
1663855497.2,"(1800927808, 5244033276, 0)",40.64420778800509,-8.657001835209817,231.52916077366814,14:04,19.5,0.648,0
1663855497.3,"(1800927808, 5244033276, 0)",40.64420334850689,-8.657009419313212,231.52916077366814,14:04,22.4,0.792,0
1663855497.4,"(1800927808, 5244033276, 0)",40.6441989090082,-8.657017003415598,231.52916077366814,14:04,21.6,0.694,0
1663855497.5,"(1800927808, 5244033276, 0)",40.64419446950902,-8.657024587516975,231.52916077366814,14:04,19.5,0.633,0
1663855497.6,"(1800927808, 5244033276, 0)",40.64419003000933,-8.657032171617342,231.52916077366814,14:04,20.6,0.723,0
1663855497.7,"(1800927808, 5244033276, 0)",40.64418559050914,-8.657039755716703,231.52916077366814,14:04,17.8,0.894,0
1663855497.8,"(5244033276, 1800927808, 0)",40.64418115100847,-8.657047339815051,231.52916077366814,14:04,22.5,0.508,0
1663855497.9,"(1800927808, 5244033276, 0)",40.64417671150729,-8.657054923912394,231.52916077366814,14:04,6.42,0.739,0
1663855498.0,"(1800927808, 5244033276, 0)",40.644176667,-8.657055,232.95205694337815,14:04,33.7,0.567,0
1663855498.1,"(1800927808, 5244033276, 0)",40.64417222750279,-8.657062584105411,232.95205694337815,14:04,18.4,0.831,0
1663855498.2,"(1800927808, 5244033276, 0)",40.64416778800509,-8.657070168209811,232.95205694337815,14:04,18.2,1.153,0
1663855498.3,"(1800927808, 5244033276, 0)",40.644163348506886,-8.657077752313205,232.95205694337815,14:04,22.9,0.626,0
1663855498.4,"(1800927808, 5244033276, 0)",40.64415890900819,-8.657085336415589,232.95205694337815,14:04,19.2,0.513,0
1663855498.5,"(1800927808, 5244033276, 0)",40.644154469509,-8.657092920516963,232.95205694337815,14:04,20.6,0.609,0
1663855498.6,"(1800927808, 5244033276, 0)",40.644150030009314,-8.657100504617329,232.95205694337815,14:04,20.9,0.637,0
1663855498.7,"(1800927808, 5244033276, 0)",40.644145590509126,-8.657108088716686,232.95205694337815,14:04,18.1,0.559,0
1663855498.8,"(5244033276, 1800927808, 0)",40.64414115100844,-8.657115672815035,232.95205694337815,14:04,21.4,0.696,0
1663855498.9,"(1800927808, 5244033276, 0)",40.64413671150727,-8.657123256912374,232.95205694337815,14:04,18.5,0.771,0
1663855499.0,"(1800927808, 5244033276, 0)",40.644136667,-8.657123333,232.45811788511008,14:04,20.1,0.808,0
1663855499.1,"(1800927808, 5244033276, 0)",40.64413222750277,-8.65713110212149,232.45811788511008,14:04,20.3,0.607,0
1663855499.2,"(1800927808, 5244033276, 0)",40.64412778800504,-8.657138871241946,232.45811788511008,14:04,19.7,0.57,0
1663855499.3,"(5244033276, 1800927808, 0)",40.644123348506774,-8.657146640361368,232.45811788511008,14:04,20.7,0.633,0
1663855499.4,"(1800927808, 5244033276, 0)",40.644118909008,-8.657154409479757,232.45811788511008,14:04,19.8,0.653,0
1663855499.5,"(1800927808, 5244033276, 0)",40.64411446950869,-8.657162178597114,232.45811788511008,14:04,19.0,0.949,0
1663855499.6,"(1800927808, 5244033276, 0)",40.64411003000887,-8.657169947713436,232.45811788511008,14:04,21.6,0.632,0
1663855499.7,"(1800927808, 5244033276, 0)",40.644105590508524,-8.657177716828725,232.45811788511008,14:04,20.2,0.458,0
1663855499.8,"(1800927808, 5244033276, 0)",40.64410115100767,-8.65718548594298,232.45811788511008,14:04,18.6,0.872,0
1663855499.9,"(5244033276, 1800927808, 0)",40.64409671150628,-8.657193255056201,232.45811788511008,14:04,21.3,0.554,0
1663855500.0,"(1800927808, 5244033276, 0)",40.644096667,-8.657193333,232.45813459872625,14:05,18.4,0.609,0
1663855500.1,"(5244033276, 1800927808, 0)",40.644092227502796,-8.657200917216398,232.45813459872625,14:05,21.1,0.559,0
1663855500.2,"(5244033276, 1800927808, 0)",40.64408778800508,-8.657208501431787,232.45813459872625,14:05,18.4,0.882,0
1663855500.3,"(1800927808, 5244033276, 0)",40.64408334850688,-8.657216085646168,232.45813459872625,14:05,21.4,0.87,0
1663855500.4,"(5244033276, 1800927808, 0)",40.644078909008186,-8.657223669859539,232.45813459872625,14:05,17.2,0.674,0
1663855500.5,"(1800927808, 5244033276, 0)",40.644074469509,-8.657231254071903,232.45813459872625,14:05,21.3,0.429,0
1663855500.6,"(5244033276, 1800927808, 0)",40.64407003000931,-8.657238838283256,232.45813459872625,14:05,20.4,0.767,0
1663855500.7,"(5244033276, 1800927808, 0)",40.64406559050913,-8.6572464224936,232.45813459872625,14:05,21.1,0.648,0
1663855500.8,"(5244033276, 1800927808, 0)",40.644061151008444,-8.657254006702935,232.45813459872625,14:05,17.4,0.791,0
1663855500.9,"(1800927808, 5244033276, 0)",40.644056711507275,-8.657261590911263,232.45813459872625,14:05,22.6,0.587,0
1663855501.0,"(1800927808, 5244033276, 0)",40.644056667,-8.657261667,233.1232431105655,14:05,19.9,0.735,0
1663855501.1,"(5244033276, 1800927808, 0)",40.64405278243997,-8.657268326246797,233.1232431105655,14:05,17.6,1.137,0
1663855501.2,"(1800927808, 5244033276, 0)",40.644048897879564,-8.657274985492817,233.1232431105655,14:05,21.2,0.86,0
1663855501.3,"(1800927808, 5244033276, 0)",40.64404501331876,-8.657281644738063,233.1232431105655,14:05,21.3,0.681,0
1663855501.4,"(5244033276, 1800927808, 0)",40.64404112875758,-8.657288303982535,233.1232431105655,14:05,20.5,0.599,0
1663855501.5,"(5244033276, 1800927808, 0)",40.64403724419602,-8.657294963226231,233.1232431105655,14:05,20.0,0.583,0
1663855501.6,"(1800927808, 5244033276, 0)",40.644033359634065,-8.65730162246915,233.1232431105655,14:05,18.4,0.763,0
1663855501.7,"(5244033276, 1800927808, 0)",40.64402947507175,-8.657308281711297,233.1232431105655,14:05,21.5,0.68,0
1663855501.8,"(1800927808, 5244033276, 0)",40.64402559050904,-8.657314940952666,233.1232431105655,14:05,18.8,0.711,0
1663855501.9,"(1800927808, 5244033276, 0)",40.644021705945946,-8.657321600193262,233.1232431105655,14:05,20.6,0.581,0
1663855502.0,"(1800927808, 5244033276, 0)",40.644021667,-8.657321667,232.4585731502418,14:05,19.1,1.021,0
1663855502.1,"(1800927808, 5244033276, 0)",40.64401778243999,-8.657327956214651,232.4585731502418,14:05,18.1,0.864,0
1663855502.2,"(1800927808, 1800927805, 0)",40.64401389787964,-8.657334245428572,232.4585731502418,14:05,23.6,0.6,0
1663855502.3,"(1800927808, 1800927805, 0)",40.644010013318955,-8.657340534641758,232.4585731502418,14:05,19.0,0.527,0
1663855502.4,"(1800927805, 1800927808, 0)",40.64400612875792,-8.657346823854214,232.4585731502418,14:05,18.8,0.809,0
1663855502.5,"(1800927808, 1800927805, 0)",40.64400224419654,-8.657353113065938,232.4585731502418,14:05,22.2,0.552,0
1663855502.6,"(1800927805, 1800927808, 0)",40.64399835963483,-8.657359402276928,232.4585731502418,14:05,18.9,0.732,0
1663855502.7,"(1800927805, 1800927808, 0)",40.64399447507277,-8.657365691487186,232.4585731502418,14:05,20.8,0.568,0
1663855502.8,"(1800927805, 1800927808, 0)",40.643990590510384,-8.657371980696713,232.4585731502418,14:05,17.3,0.961,0
1663855502.9,"(1800927808, 1800927805, 0)",40.64398670594764,-8.657378269905509,232.4585731502418,14:05,22.9,0.776,0
1663855503.0,"(1800927805, 1800927808, 0)",40.643986667,-8.657378333,232.55455981513077,14:05,18.7,0.686,0
1663855503.1,"(1800927805, 1800927808, 0)",40.643986667,-8.657378333,232.55455981513077,14:05,19.6,0.529,0
1663855503.2,"(1800927805, 1800927808, 0)",40.643986667,-8.657378333,232.55455981513077,14:05,19.7,1.294,0
1663855503.3,"(1800927805, 1800927808, 0)",40.643986667,-8.657378333,232.55455981513077,14:05,21.4,0.68,0
1663855503.4,"(1800927805, 1800927808, 0)",40.643986667,-8.657378333,232.55455981513077,14:05,18.1,0.77,0
1663855503.5,"(1800927805, 1800927808, 0)",40.643986667,-8.657378333,232.55455981513077,14:05,19.6,0.544,0
1663855503.6,"(1800927805, 1800927808, 0)",40.643986667,-8.657378333,232.55455981513077,14:05,19.5,0.818,0
1663855503.7,"(1800927805, 1800927808, 0)",40.643986667,-8.657378333,232.55455981513077,14:05,22.9,0.757,0
1663855503.8,"(1800927805, 1800927808, 0)",40.643986667,-8.657378333,232.55455981513077,14:05,20.7,0.637,0
1663855503.9,"(1800927805, 1800927808, 0)",40.643986667,-8.657378333,232.55455981513077,14:05,17.4,0.574,0
1663855504.0,"(1800927805, 1800927808, 0)",40.64395,-8.657438333,230.9623625525132,14:05,16.7,1.017,0
1663855504.0,"(1800927805, 1800927808, 0)",40.64395,-8.657438333,230.9623625525132,14:05,16.7,1.017,0
1663855504.0,"(1800927805, 1800927808, 0)",40.64395,-8.657438333,230.9623625525132,14:05,16.7,1.017,0
1663855504.0,"(1800927805, 1800927808, 0)",40.64395,-8.657438333,230.9623625525132,14:05,16.7,1.017,0
1663855504.1,"(1800927805, 1800927808, 0)",40.64394574551887,-8.65744536227908,230.9623625525132,14:05,23.7,0.607,0
1663855504.1,"(1800927805, 1800927808, 0)",40.64394574551887,-8.65744536227908,230.9623625525132,14:05,23.7,0.607,0
1663855504.2,"(1800927805, 1800927808, 0)",40.6439414910373,-8.657452391557264,230.9623625525132,14:05,18.7,0.841,0
1663855504.2,"(1800927805, 1800927808, 0)",40.6439414910373,-8.657452391557264,230.9623625525132,14:05,18.7,0.841,0
1663855504.3,"(1800927805, 1800927808, 0)",40.6439372365553,-8.657459420834554,230.9623625525132,14:05,19.1,0.759,0
1663855504.3,"(1800927805, 1800927808, 0)",40.6439372365553,-8.657459420834554,230.9623625525132,14:05,19.1,0.759,0
1663855504.4,"(1800927805, 1800927808, 0)",40.6439329820729,-8.657466450110947,230.9623625525132,14:05,24.7,0.521,0
1663855504.4,"(1800927805, 1800927808, 0)",40.6439329820729,-8.657466450110947,230.9623625525132,14:05,24.7,0.521,0
1663855504.5,"(1800927805, 1800927808, 0)",40.64392872759005,-8.657473479386443,230.9623625525132,14:05,19.3,0.641,0
1663855504.5,"(1800927805, 1800927808, 0)",40.64392872759005,-8.657473479386443,230.9623625525132,14:05,19.3,0.641,0
1663855504.6,"(1800927808, 1800927805, 0)",40.64392447310679,-8.657480508661044,230.9623625525132,14:05,18.6,0.828,0
1663855504.6,"(1800927808, 1800927805, 0)",40.64392447310679,-8.657480508661044,230.9623625525132,14:05,18.6,0.828,0
1663855504.7,"(1800927805, 1800927808, 0)",40.6439202186231,-8.657487537934749,230.9623625525132,14:05,19.3,0.834,0
1663855504.7,"(1800927805, 1800927808, 0)",40.6439202186231,-8.657487537934749,230.9623625525132,14:05,19.3,0.834,0
1663855504.8,"(1800927808, 1800927805, 0)",40.64391596413897,-8.657494567207555,230.9623625525132,14:05,19.5,0.677,0
1663855504.8,"(1800927808, 1800927805, 0)",40.64391596413897,-8.657494567207555,230.9623625525132,14:05,19.5,0.677,0
1663855504.9,"(1800927805, 1800927808, 0)",40.64391170965443,-8.657501596479467,230.9623625525132,14:05,21.7,0.72,0
1663855504.9,"(1800927805, 1800927808, 0)",40.64391170965443,-8.657501596479467,230.9623625525132,14:05,21.7,0.72,0
1663855505.0,"(1800927805, 1800927808, 0)",40.643911667,-8.657501667,231.26031147544376,14:05,19.7,0.728,0
1663855505.1,"(1800927805, 1800927808, 0)",40.64390741240784,-8.657509066089258,231.26031147544376,14:05,20.1,0.439,0
1663855505.2,"(1800927805, 1800927808, 0)",40.64390315781523,-8.657516465177574,231.26031147544376,14:05,19.1,0.652,0
1663855505.3,"(1800927808, 1800927805, 0)",40.64389890322213,-8.657523864264945,231.26031147544376,14:05,22.3,0.631,0
1663855505.4,"(1800927808, 1800927805, 0)",40.64389464862857,-8.657531263351373,231.26031147544376,14:05,19.6,0.644,0
1663855505.5,"(1800927808, 1800927805, 0)",40.64389039403453,-8.65753866243686,231.26031147544376,14:05,20.7,0.537,0
1663855505.6,"(1800927805, 1800927808, 0)",40.64388613944003,-8.657546061521401,231.26031147544376,14:05,14.9,0.609,0
1663855505.7,"(1800927805, 1800927808, 0)",40.64388188484504,-8.657553460605,231.26031147544376,14:05,22.0,0.812,0
1663855505.8,"(1800927808, 1800927805, 0)",40.643877630249584,-8.657560859687655,231.26031147544376,14:05,21.4,0.6,0
1663855505.9,"(1800927805, 1800927808, 0)",40.643873375653655,-8.657568258769366,231.26031147544376,14:05,19.7,0.678,0
1663855506.0,"(1800927805, 1800927808, 0)",40.643873333,-8.657568333,231.529746069041,14:05,21.1,0.605,0
1663855506.1,"(1800927808, 1800927805, 0)",40.643869078518854,-8.657575732200248,231.529746069041,14:05,16.9,0.757,0
1663855506.2,"(1800927805, 1800927808, 0)",40.643864824037216,-8.657583131399553,231.529746069041,14:05,23.1,0.591,0
1663855506.3,"(1800927805, 1800927808, 0)",40.64386056955511,-8.657590530597915,231.529746069041,14:05,18.4,0.549,0
1663855506.4,"(1800927805, 1800927808, 0)",40.64385631507254,-8.657597929795331,231.529746069041,14:05,20.1,0.598,0
1663855506.5,"(1800927805, 1800927808, 0)",40.64385206058948,-8.657605328991806,231.529746069041,14:05,21.4,0.651,0
1663855506.6,"(1800927805, 1800927808, 0)",40.643847806105974,-8.657612728187338,231.529746069041,14:05,17.6,0.689,0
1663855506.7,"(1800927805, 1800927808, 0)",40.64384355162196,-8.657620127381927,231.529746069041,14:05,22.6,0.493,0
1663855506.8,"(1800927805, 1800927808, 0)",40.643839297137504,-8.657627526575572,231.529746069041,14:05,18.9,0.622,0
1663855506.9,"(1800927805, 1800927808, 0)",40.64383504265257,-8.657634925768273,231.529746069041,14:05,19.2,0.713,0
1663855507.0,"(1800927805, 1800927808, 0)",40.643835,-8.657635,232.95106777686206,14:05,20.9,1.134,0
1663855507.1,"(1800927808, 1800927805, 0)",40.64383074551884,-8.657642399200249,232.95106777686206,14:05,20.1,0.636,0
1663855507.2,"(1800927805, 1800927808, 0)",40.6438264910372,-8.657649798399554,232.95106777686206,14:05,19.2,0.861,0
1663855507.3,"(1800927805, 1800927808, 0)",40.6438222365551,-8.657657197597915,232.95106777686206,14:05,20.5,0.582,0
1663855507.4,"(1800927805, 1800927808, 0)",40.64381798207253,-8.657664596795334,232.95106777686206,14:05,22.2,0.63,0
1663855507.5,"(1800927805, 1800927808, 0)",40.643813727589475,-8.657671995991807,232.95106777686206,14:05,17.7,0.874,0
1663855507.6,"(1800927808, 1800927805, 0)",40.64380947310596,-8.657679395187339,232.95106777686206,14:05,22.5,0.622,0
1663855507.7,"(1800927805, 1800927808, 0)",40.64380521862196,-8.657686794381927,232.95106777686206,14:05,17.3,0.495,0
1663855507.8,"(1800927805, 1800927808, 0)",40.6438009641375,-8.657694193575573,232.95106777686206,14:05,21.0,0.813,0
1663855507.9,"(1800927805, 1800927808, 0)",40.643796709652555,-8.657701592768273,232.95106777686206,14:05,18.8,0.725,0
1663855508.0,"(1800927805, 1800927808, 0)",40.643796667,-8.657701667,232.95221571247416,14:05,20.9,0.96,0
1663855508.1,"(1800927805, 1800927808, 0)",40.6437922275028,-8.657709066089334,232.95221571247416,14:05,21.3,0.614,0
1663855508.2,"(1800927805, 1800927808, 0)",40.643787788005135,-8.657716465177684,232.95221571247416,14:05,18.3,0.758,0
1663855508.3,"(1800927805, 1800927808, 0)",40.64378334850699,-8.657723864265048,232.95221571247416,14:05,20.2,0.639,0
1663855508.4,"(1800927805, 1800927808, 0)",40.64377890900839,-8.657731263351428,232.95221571247416,14:05,21.5,0.76,0
1663855508.5,"(1800927808, 1800927805, 0)",40.6437744695093,-8.657738662436826,232.95221571247416,14:05,18.9,0.57,0
1663855508.6,"(1800927805, 1800927808, 0)",40.64377003000975,-8.657746061521237,232.95221571247416,14:05,20.8,0.531,0
1663855508.7,"(1800927805, 1800927808, 0)",40.64376559050972,-8.657753460604665,232.95221571247416,14:05,18.6,0.589,0
1663855508.8,"(1800927805, 1800927808, 0)",40.64376115100922,-8.65776085968711,232.95221571247416,14:05,21.5,0.814,0
1663855508.9,"(1800927808, 1800927805, 0)",40.64375671150825,-8.657768258768568,232.95221571247416,14:05,16.5,0.561,0
1663855509.0,"(1800927805, 1800927808, 0)",40.643756667,-8.657768333,232.95223165625032,14:05,22.2,0.765,0
1663855509.1,"(1800927808, 1800927805, 0)",40.64375204248676,-8.657775732200392,232.95223165625032,14:05,17.7,0.455,0
1663855509.2,"(1800927805, 1800927808, 0)",40.64374741797306,-8.657783131399757,232.95223165625032,14:05,21.7,0.781,0
1663855509.3,"(1800927808, 1800927805, 0)",40.64374279345889,-8.657790530598096,232.95223165625032,14:05,17.6,0.954,0
1663855509.4,"(1800927805, 1800927808, 0)",40.643738168944246,-8.65779792979541,232.95223165625032,14:05,21.5,0.483,0
1663855509.5,"(1800927805, 1800927808, 0)",40.64373354442911,-8.6578053289917,232.95223165625032,14:05,15.7,0.778,0
1663855509.6,"(1800927805, 1800927808, 0)",40.64372891991353,-8.657812728186965,232.95223165625032,14:05,23.6,0.605,0
1663855509.7,"(1800927805, 1800927808, 0)",40.64372429539746,-8.657820127381202,232.95223165625032,14:05,22.4,0.484,0
1663855509.8,"(1800927805, 1800927808, 0)",40.64371967088092,-8.657827526574417,232.95223165625032,14:05,19.4,0.747,0
1663855509.9,"(1800927805, 1800927808, 0)",40.64371504636391,-8.657834925766604,232.95223165625032,14:05,14.5,2.0,0
1663855510.0,"(1800927805, 1800927808, 0)",40.643715,-8.657835,231.77248516823968,14:05,17.6,0.604,0
1663855510.1,"(1800927805, 1800927808, 0)",40.6437105605028,-8.65784239920032,231.77248516823968,14:05,26.3,0.6,0
1663855510.2,"(1800927805, 1800927808, 0)",40.64370612100514,-8.657849798399653,231.77248516823968,14:05,23.0,0.861,0
